TYPECOM,COM,REG,DEP,LIBELLE
COM,38355,84,38,Saint-Andéol
COM,38356,84,38,Saint-André-en-Royans
COM,38357,84,38,Saint-André-le-Gaz
COM,38358,84,38,Sainte-Anne-sur-Gervonde
COM,38359,84,38,Saint Antoine l'Abbaye
COM,38360,84,38,Saint-Appolinard
COM,38361,84,38,Saint-Arey
COM,38362,84,38,Saint-Aupre
COM,38363,84,38,Saint-Barthélemy
COM,38364,84,38,Saint-Barthélemy-de-Séchilienne
COM,38365,84,38,Saint-Baudille-de-la-Tour
COM,38366,84,38,Saint-Baudille-et-Pipet
COMD,38367,,,Saint-Bernard
COM,38368,84,38,Saint-Blaise-du-Buis
COM,38369,84,38,Sainte-Blandine
COM,38370,84,38,Saint-Bonnet-de-Chavagne
COM,38372,84,38,Saint-Bueil
COM,38373,84,38,Saint-Cassien
COM,38374,84,38,Saint-Chef
COM,38375,84,38,Saint-Christophe-en-Oisans
COM,38376,84,38,Saint-Christophe-sur-Guiers
COM,38377,84,38,Saint-Clair-de-la-Tour
COM,38378,84,38,Saint-Clair-du-Rhône
COM,38379,84,38,Saint-Clair-sur-Galaure
COM,38380,84,38,Saint-Didier-de-Bizonnes
COM,38381,84,38,Saint-Didier-de-la-Tour
COM,38382,84,38,Saint-Égrève
COM,38383,84,38,Saint-Étienne-de-Crossey
COM,38384,84,38,Saint-Étienne-de-Saint-Geoirs
COM,38386,84,38,Saint-Geoire-en-Valdaine
COM,38387,84,38,Saint-Geoirs
COM,38388,84,38,Saint-Georges-de-Commiers
COM,38389,84,38,Saint-Georges-d'Espéranche
COM,38390,84,38,Saint-Gervais
COM,38391,84,38,Saint-Guillaume
COM,38392,84,38,Saint-Hilaire-de-Brens
COM,38393,84,38,Saint-Hilaire-de-la-Côte
COM,38394,84,38,Saint-Hilaire-du-Rosier
COM,38395,84,38,Plateau-des-Petites-Roches
COMD,38395,,,Saint-Hilaire
COM,38396,84,38,Saint-Honoré
COM,38397,84,38,Saint-Ismier
COM,38398,84,38,Saint-Jean-d'Avelanne
COM,38399,84,38,Saint-Jean-de-Bournay
COM,38400,84,38,Saint-Jean-de-Moirans
COM,38401,84,38,Saint-Jean-de-Soudain
COM,38402,84,38,Saint-Jean-de-Vaulx
COM,38403,84,38,Saint-Jean-d'Hérans
COM,38404,84,38,Saint-Jean-le-Vieux
COM,38405,84,38,Saint-Joseph-de-Rivière
COM,38406,84,38,Saint-Julien-de-l'Herms
COM,38407,84,38,La Sure en Chartreuse
COM,38408,84,38,Saint-Just-Chaleyssin
COM,38409,84,38,Saint-Just-de-Claix
COM,38410,84,38,Saint-Lattier
COM,38412,84,38,Saint-Laurent-du-Pont
COM,38413,84,38,Saint-Laurent-en-Beaumont
COM,38414,84,38,Sainte-Luce
COM,38415,84,38,Saint-Marcel-Bel-Accueil
COM,38416,84,38,Saint-Marcellin
COM,38417,84,38,Sainte-Marie-d'Alloix
COM,38418,84,38,Sainte-Marie-du-Mont
COM,38419,84,38,Saint-Martin-de-Clelles
COM,38420,84,38,Saint-Martin-de-Vaulserre
COM,38421,84,38,Saint-Martin-d'Hères
COM,38422,84,38,Saint-Martin-d'Uriage
COM,38423,84,38,Saint-Martin-le-Vinoux
COM,38424,84,38,Saint-Maurice-en-Trièves
COM,38425,84,38,Saint-Maurice-l'Exil
COM,38426,84,38,Saint-Maximin
COM,38427,84,38,Saint-Michel-de-Saint-Geoirs
COM,38428,84,38,Saint-Michel-en-Beaumont
COM,38429,84,38,Saint-Michel-les-Portes
COM,38430,84,38,Saint-Mury-Monteymond
COM,38431,84,38,Saint-Nazaire-les-Eymes
COM,38432,84,38,Saint-Nicolas-de-Macherin
COM,38433,84,38,Saint-Nizier-du-Moucherotte
COM,38434,84,38,Saint-Ondras
COMD,38435,,,Saint-Pancrasse
COM,38436,84,38,Saint-Paul-de-Varces
COM,38437,84,38,Saint-Paul-d'Izeaux
COM,38438,84,38,Saint-Paul-lès-Monestier
COM,38439,84,38,Crêts en Belledonne
COM,38440,84,38,Saint-Pierre-de-Bressieux
COM,38442,84,38,Saint-Pierre-de-Chartreuse
COM,38443,84,38,Saint-Pierre-de-Chérennes
COM,38444,84,38,Saint-Pierre-de-Méaroz
COM,38445,84,38,Saint-Pierre-de-Mésage
COM,38446,84,38,Saint-Pierre-d'Entremont
COM,38448,84,38,Saint-Prim
COM,38449,84,38,Saint-Quentin-Fallavier
COM,38450,84,38,Saint-Quentin-sur-Isère
COM,38451,84,38,Saint-Romain-de-Jalionas
COM,38452,84,38,Saint-Romain-de-Surieu
COM,38453,84,38,Saint-Romans
COM,38454,84,38,Saint-Sauveur
COM,38455,84,38,Saint-Savin
COM,38456,84,38,Châtel-en-Trièves
COMD,38456,,,Saint-Sébastien
COM,38457,84,38,Saint-Siméon-de-Bressieux
COM,38458,84,38,Saint-Sorlin-de-Morestel
COM,38459,84,38,Saint-Sorlin-de-Vienne
COM,38460,84,38,Saint-Sulpice-des-Rivoires
COM,38462,84,38,Saint-Théoffrey
COM,38463,84,38,Saint-Vérand
COM,38464,84,38,Saint-Victor-de-Cessieu
COM,38465,84,38,Saint-Victor-de-Morestel
COM,38466,84,38,Saint-Vincent-de-Mercuze
COM,38467,84,38,Salagnon
COM,38468,84,38,Salaise-sur-Sanne
COM,38469,84,38,La Salette-Fallavaux
COM,38470,84,38,La Salle-en-Beaumont
COM,38471,84,38,Le Sappey-en-Chartreuse
COM,38472,84,38,Sarcenas
COM,38473,84,38,Sardieu
COM,38474,84,38,Sassenage
COM,38475,84,38,Satolas-et-Bonce
COM,38476,84,38,Savas-Mépin
COM,38478,84,38,Séchilienne
COM,38479,84,38,Porte-des-Bonnevaux
COMD,38479,,,Semons
COM,38480,84,38,Septème
COM,38481,84,38,Sérézin-de-la-Tour
COM,38483,84,38,Sermérieu
COM,38484,84,38,Serpaize
COM,38485,84,38,Seyssinet-Pariset
COM,38486,84,38,Seyssins
COM,38487,84,38,Seyssuel
COM,38488,84,38,Siccieu-Saint-Julien-et-Carisieu
COM,38489,84,38,Siévoz
COM,38490,84,38,Sillans
COM,38492,84,38,Sinard
COM,38494,84,38,Soleymieu
COM,38495,84,38,La Sône
COM,38496,84,38,Sonnay
COM,38497,84,38,Sousville
COM,38498,84,38,Succieu
COM,38499,84,38,Susville
COM,38500,84,38,Têche
COM,38501,84,38,Tencin
COM,38503,84,38,La Terrasse
COM,38504,84,38,Theys
COM,38505,84,38,Thodure
COM,38507,84,38,Tignieu-Jameyzieu
COM,38508,84,38,Torchefelon
COM,38509,84,38,La Tour-du-Pin
COM,38511,84,38,Le Touvet
COM,38512,84,38,Tramolé
COM,38513,84,38,Treffort
COM,38514,84,38,Tréminis
COM,38515,84,38,Trept
COM,38516,84,38,La Tronche
COM,38517,84,38,Tullins
COM,38518,84,38,Valbonnais
COM,38519,84,38,Valencin
COM,38520,84,38,Valencogne
COM,38521,84,38,La Valette
COM,38522,84,38,Valjouffrey
COM,38523,84,38,Varacieux
COM,38524,84,38,Varces-Allières-et-Risset
COM,38525,84,38,Vasselin
COM,38526,84,38,Vatilieu
COM,38527,84,38,Vaujany
COM,38528,84,38,Vaulnaveys-le-Bas
COM,38529,84,38,Vaulnaveys-le-Haut
COM,38530,84,38,Vaulx-Milieu
COM,38531,84,38,Velanne
COM,38532,84,38,Vénérieu
COM,38533,84,38,Venon
COMD,38534,,,Vénosc
COM,38535,84,38,Vernas
COM,38536,84,38,Vernioz
COM,38537,84,38,La Verpillière
COM,38538,84,38,Le Versoud
COM,38539,84,38,Vertrieu
COM,38540,84,38,Veurey-Voroize
COMD,38541,,,Veyrins-Thuellin
COM,38542,84,38,Veyssilieu
COM,38543,84,38,Vézeronce-Curtin
COM,38544,84,38,Vienne
COM,38545,84,38,Vif
COM,38546,84,38,Vignieu
COM,38547,84,38,Villard-Bonnot
COM,38548,84,38,Villard-de-Lans
COM,38549,84,38,Villard-Notre-Dame
COM,38550,84,38,Villard-Reculas
COM,38551,84,38,Villard-Reymond
COM,38552,84,38,Villard-Saint-Christophe
COM,38553,84,38,Villefontaine
COM,38554,84,38,Villemoirieu
COM,38555,84,38,Villeneuve-de-Marc
COM,38556,84,38,Ville-sous-Anjou
COM,38557,84,38,Villette-d'Anthon
COM,38558,84,38,Villette-de-Vienne
COM,38559,84,38,Vinay
COM,38560,84,38,Val-de-Virieu
COM,38561,84,38,Viriville
COM,38562,84,38,Vizille
COM,38563,84,38,Voiron
COM,38564,84,38,Voissant
COM,38565,84,38,Voreppe
COM,38566,84,38,Vourey
COM,38567,84,38,Chamrousse
COM,39001,27,39,Abergement-la-Ronce
COM,39002,27,39,Abergement-le-Grand
COM,39003,27,39,Abergement-le-Petit
COM,39004,27,39,Abergement-lès-Thésy
COMA,39005,,,Abergement-Saint-Jean
COM,39006,27,39,Aiglepierre
COM,39007,27,39,Alièze
COM,39008,27,39,Amange
COM,39009,27,39,Andelot-en-Montagne
COM,39010,27,39,Andelot-Morval
COM,39011,27,39,Annoire
COMA,39012,,,Antorpe
COM,39013,27,39,Arbois
COM,39014,27,39,Archelange
COM,39015,27,39,Ardon
COM,39016,27,39,Arinthod
COM,39017,27,39,Arlay
COM,39018,27,39,Aromas
COM,39019,27,39,Les Arsures
COM,39020,27,39,Arsure-Arsurette
COM,39021,27,39,La Chailleuse
COM,39022,27,39,Asnans-Beauvoisin
COM,39024,27,39,Audelange
COM,39025,27,39,Augea
COM,39026,27,39,Augerans
COM,39027,27,39,Augisey
COM,39028,27,39,Aumont
COM,39029,27,39,Aumur
COM,39030,27,39,Authume
COM,39031,27,39,Auxange
COM,39032,27,39,Avignon-lès-Saint-Claude
COM,39034,27,39,Balaiseaux
COM,39035,27,39,Balanod
COM,39037,27,39,Bans
COM,39038,27,39,Barésia-sur-l'Ain
COM,39039,27,39,La Barre
COM,39040,27,39,Barretaine
COM,39041,27,39,Baume-les-Messieurs
COM,39042,27,39,Baverans
COM,39043,27,39,Beaufort-Orbagna
COMA,39044,,,Beauvoisin
COM,39045,27,39,Beffia
COM,39046,27,39,Bellecombe
COM,39047,27,39,Bellefontaine
COM,39048,27,39,Belmont
COM,39049,27,39,Bersaillin
COM,39050,27,39,Besain
COM,39051,27,39,Biarne
COM,39052,27,39,Bief-des-Maisons
COM,39053,27,39,Bief-du-Fourg
COM,39054,27,39,Biefmorin
COM,39055,27,39,Billecul
COM,39056,27,39,Bletterans
COM,39057,27,39,Blois-sur-Seille
COM,39058,27,39,Blye
COM,39059,27,39,Bois-d'Amont
COM,39060,27,39,Bois-de-Gand
COM,39061,27,39,Boissia
COM,39062,27,39,La Boissière
COM,39063,27,39,Bonlieu
COMD,39064,,,Bonnaud
COM,39065,27,39,Bonnefontaine
COM,39066,27,39,Bornay
COM,39068,27,39,Les Bouchoux
COM,39070,27,39,Bourg-de-Sirod
COM,39072,27,39,Bracon
COM,39073,27,39,Brainans
COM,39074,27,39,Brans
COMD,39075,,,Bréry
COM,39076,27,39,La Bretenière
COM,39077,27,39,Bretenières
COM,39078,27,39,Brevans
COM,39079,27,39,Briod
COM,39080,27,39,Broissia
COM,39081,27,39,Buvilly
COM,39083,27,39,Censeau
COM,39084,27,39,Cernans
COM,39085,27,39,Cerniébaud
COM,39086,27,39,Cernon
COM,39088,27,39,Cesancey
COM,39090,27,39,Chaînée-des-Coupis
COM,39091,27,39,Les Chalesmes
COM,39092,27,39,Chambéria
COM,39093,27,39,Chamblay
COM,39094,27,39,Chamole
COM,39095,27,39,Champagne-sur-Loue
COM,39096,27,39,Champagney
COM,39097,27,39,Champagnole
COM,39099,27,39,Champdivers
COM,39100,27,39,Champrougier
COM,39101,27,39,Champvans
COM,39102,27,39,Chancia
COM,39103,27,39,La Chapelle-sur-Furieuse
COM,39104,27,39,Chapelle-Voland
COM,39105,27,39,Chapois
COM,39106,27,39,Charchilla
COM,39107,27,39,Charcier
COM,39108,27,39,Charency
COM,39109,27,39,Charézier
COM,39110,27,39,La Charme
COM,39111,27,39,Charnod
COM,39112,27,39,La Chassagne
COM,39114,27,39,Château-Chalon
COMD,39115,,,Château-des-Prés
COM,39116,27,39,La Châtelaine
COM,39117,27,39,Chatelay
COM,39118,27,39,Châtel-de-Joux
COM,39119,27,39,Le Chateley
COM,39120,27,39,Châtelneuf
COM,39121,27,39,Châtenois
COM,39122,27,39,Châtillon
COM,39124,27,39,Chaumergy
COM,39126,27,39,La Chaumusse
COM,39127,27,39,Chaussenans
COM,39128,27,39,Chaussin
COM,39129,27,39,Chaux-des-Crotenay
COM,39130,27,39,Nanchez
COM,39131,27,39,La Chaux-du-Dombief
COM,39132,27,39,La Chaux-en-Bresse
COM,39133,27,39,Chaux-Champagny
COM,39134,27,39,Chavéria
COM,39136,27,39,Chemenot
COM,39137,27,39,Saint-Hymetière-sur-Valouse
COM,39138,27,39,Chemin
COM,39139,27,39,Chêne-Bernard
COM,39140,27,39,Chêne-Sec
COM,39141,27,39,Chevigny
COM,39142,27,39,Chevreaux
COM,39143,27,39,Chevrotaine
COM,39145,27,39,Chille
COM,39146,27,39,Chilly-le-Vignoble
COM,39147,27,39,Chilly-sur-Salins
COM,39149,27,39,Chissey-sur-Loue
COM,39150,27,39,Choisey
COM,39151,27,39,Choux
COM,39153,27,39,Cize
COM,39154,27,39,Clairvaux-les-Lacs
COM,39155,27,39,Clucy
COM,39156,27,39,Cogna
COM,39157,27,39,Coiserette
COM,39159,27,39,Colonne
COM,39160,27,39,Commenailles
COM,39162,27,39,Condamine
COM,39163,27,39,Condes
COM,39164,27,39,Conliège
COM,39165,27,39,Conte
COM,39166,27,39,Cornod
COM,39167,27,39,Cosges
COM,39168,27,39,Courbette
COM,39169,27,39,Courbouzon
COM,39170,27,39,Courlans
COM,39171,27,39,Courlaoux
COM,39172,27,39,Courtefontaine
COM,39173,27,39,Cousance
COM,39174,27,39,Coyrière
COM,39175,27,39,Coyron
COM,39176,27,39,Cramans
COM,39177,27,39,Hauteroche
COM,39178,27,39,Crans
COM,39179,27,39,Crenans
COM,39180,27,39,Cressia
COM,39182,27,39,Crissey
COM,39183,27,39,Crotenay
COM,39184,27,39,Les Crozets
COM,39185,27,39,Cuisia
COMD,39186,,,Cuttura
COM,39187,27,39,Cuvier
COM,39188,27,39,Dammartin-Marpain
COM,39189,27,39,Damparis
COM,39190,27,39,Dampierre
COMD,39190,,,Dampierre
COM,39191,27,39,Darbonnay
COM,39192,27,39,Denezières
COM,39193,27,39,Le Deschaux
COM,39194,27,39,Desnes
COMD,39195,,,Dessia
COM,39196,27,39,Les Deux-Fays
COM,39197,27,39,Digna
COM,39198,27,39,Dole
COM,39199,27,39,Domblans
COM,39200,27,39,Dompierre-sur-Mont
COM,39201,27,39,Doucier
COM,39202,27,39,Dournon
COM,39203,27,39,Doye
COM,39204,27,39,Dramelay
COM,39205,27,39,Éclans-Nenon
COM,39206,27,39,Écleux
COM,39207,27,39,Écrille
COM,39208,27,39,Entre-deux-Monts
COM,39209,27,39,Val-d'Épy
COM,39210,27,39,Équevillon
COM,39211,27,39,Les Essards-Taignevaux
COMD,39213,,,Esserval-Combe
COM,39214,27,39,Esserval-Tartre
COM,39216,27,39,Étival
COM,39217,27,39,L'Étoile
COM,39218,27,39,Étrepigney
COM,39219,27,39,Évans
COM,39220,27,39,Falletans
COM,39221,27,39,La Favière
COM,39222,27,39,Fay-en-Montagne
COM,39223,27,39,La Ferté
COM,39225,27,39,Le Fied
COM,39227,27,39,Foncine-le-Bas
COM,39228,27,39,Foncine-le-Haut
COM,39229,27,39,Fontainebrux
COM,39230,27,39,Fontenu
COM,39232,27,39,Fort-du-Plasne
COM,39233,27,39,Foucherans
COM,39234,27,39,Foulenay
COM,39235,27,39,Fraisans
COM,39236,27,39,Francheville
COM,39237,27,39,Fraroz
COM,39238,27,39,Frasne-les-Meulières
COM,39239,27,39,La Frasnée
COM,39240,27,39,Le Frasnois
COM,39241,27,39,Frébuans
COMD,39243,,,Froideville
COM,39244,27,39,Frontenay
COM,39245,27,39,Gatey
COM,39246,27,39,Gendrey
COM,39247,27,39,Genod
COM,39248,27,39,Geraise
COM,39249,27,39,Germigney
COM,39250,27,39,Geruge
COM,39251,27,39,Gevingey
COM,39252,27,39,Gevry
COM,39253,27,39,Gigny
COM,39254,27,39,Gillois
COM,39255,27,39,Gizia
COMD,39256,,,Goux
COM,39258,27,39,Grande-Rivière Château
COMD,39258,,,Grande-Rivière
COM,39259,27,39,Grange-de-Vaivre
COM,39261,27,39,Graye-et-Charnay
COM,39262,27,39,Gredisans
COM,39263,27,39,Grozon
COMD,39264,,,Grusse
COM,39265,27,39,Hautecour
COM,39266,27,39,Les Hays
COM,39267,27,39,Ivory
COM,39268,27,39,Ivrey
COM,39269,27,39,Jeurre
COM,39270,27,39,Jouhe
COM,39271,27,39,Lac-des-Rouges-Truites
COM,39272,27,39,Ladoye-sur-Seille
COM,39273,27,39,Montlainsia
COMD,39273,,,Lains
COM,39274,27,39,Lajoux
COM,39275,27,39,Lamoura
COM,39277,27,39,Le Larderet
COM,39278,27,39,Largillay-Marsonnay
COM,39279,27,39,Larnaud
COM,39280,27,39,Larrivoire
COM,39281,27,39,Le Latet
COM,39282,27,39,La Latette
COM,39283,27,39,Lavancia-Epercy
COM,39284,27,39,Lavangeot
COM,39285,27,39,Lavans-lès-Dole
COM,39286,27,39,Lavans-lès-Saint-Claude
COMD,39286,,,Lavans-lès-Saint-Claude
COM,39288,27,39,Lavigny
COM,39289,27,39,Lect
COM,39290,27,39,Valzin en Petite Montagne
COM,39291,27,39,Lemuy
COM,39292,27,39,Lent
COM,39293,27,39,Leschères
COMD,39294,,,Lézat
COM,39295,27,39,Loisia
COM,39296,27,39,Lombard
COM,39297,27,39,Longchaumois
COM,39298,27,39,Longcochon
COM,39299,27,39,Longwy-sur-le-Doubs
COM,39300,27,39,Lons-le-Saunier
COM,39301,27,39,Loulle
COM,39302,27,39,Louvatange
COM,39304,27,39,Le Louverot
COM,39305,27,39,La Loye
COM,39306,27,39,Macornay
COM,39307,27,39,Maisod
COM,39308,27,39,Malange
COM,39310,27,39,Mantry
COM,39312,27,39,Marigna-sur-Valouse
COM,39313,27,39,Marigny
COM,39314,27,39,Marnézia
COM,39315,27,39,Marnoz
COM,39317,27,39,La Marre
COM,39318,27,39,Martigna
COM,39319,27,39,Mathenay
COM,39320,27,39,Maynal
COM,39321,27,39,Menétru-le-Vignoble
COM,39322,27,39,Menétrux-en-Joux
COM,39323,27,39,Menotey
COM,39324,27,39,Mérona
COM,39325,27,39,Mesnay
COM,39326,27,39,Mesnois
COM,39327,27,39,Messia-sur-Sorne
COM,39328,27,39,Meussia
COM,39329,27,39,Mièges
COMD,39329,,,Mièges
COM,39330,27,39,Miéry
COM,39331,27,39,Mignovillard
COM,39333,27,39,Moirans-en-Montagne
COM,39334,27,39,Moiron
COM,39335,27,39,Moissey
COM,39336,27,39,Molain
COM,39337,27,39,Molamboz
COM,39338,27,39,Molay
COM,39339,27,39,Chassal-Molinges
COMD,39340,,,Molpré
COM,39342,27,39,Monay
COM,39343,27,39,Monnetay
COM,39344,27,39,Monnet-la-Ville
COM,39345,27,39,Monnières
COM,39346,27,39,Montagna-le-Reconduit
COMD,39347,,,Montagna-le-Templier
COM,39348,27,39,Montaigu
COM,39349,27,39,Montain
COM,39350,27,39,Montbarrey
COM,39351,27,39,Montcusel
COM,39352,27,39,Monteplain
COM,39353,27,39,Montfleur
COM,39354,27,39,Montholier
COM,39355,27,39,Montigny-lès-Arsures
COM,39356,27,39,Montigny-sur-l'Ain
COM,39359,27,39,Montmarlon
COM,39360,27,39,Montmirey-la-Ville
COM,39361,27,39,Montmirey-le-Château
COM,39362,27,39,Montmorot
COM,39363,27,39,Montrevel
COM,39364,27,39,Montrond
COM,39365,27,39,Mont-sous-Vaudrey
COM,39366,27,39,Mont-sur-Monnet
COM,39367,27,39,Morbier
COM,39368,27,39,Hauts de Bienne
COMD,39368,,,Morez
COMA,39369,,,Morval
COM,39370,27,39,Mouchard
COMD,39371,,,La Mouille
COM,39372,27,39,Mournans-Charbonny
COM,39373,27,39,Les Moussières
COM,39375,27,39,Moutonne
COM,39376,27,39,Moutoux
COM,39377,27,39,Mutigney
COM,39378,27,39,Les Trois-Châteaux
COM,39379,27,39,Nance
COM,39380,27,39,Nancuise
COM,39381,27,39,Les Nans
COMA,39383,,,Nenon
COM,39385,27,39,Neublans-Abergement
COM,39386,27,39,Neuvilley
COM,39387,27,39,Nevy-lès-Dole
COM,39388,27,39,Nevy-sur-Seille
COM,39389,27,39,Ney
COM,39390,27,39,Nogna
COM,39391,27,39,Nozeroy
COM,39392,27,39,Offlanges
COM,39393,27,39,Onglières
COM,39394,27,39,Onoz
COM,39396,27,39,Orchamps
COM,39397,27,39,Orgelet
COM,39398,27,39,Ougney
COM,39399,27,39,Ounans
COM,39400,27,39,Our
COM,39401,27,39,Oussières
COM,39402,27,39,Pagney
COM,39403,27,39,Pagnoz
COM,39404,27,39,Pannessières
COM,39405,27,39,Parcey
COM,39406,27,39,Le Pasquier
COM,39407,27,39,Passenans
COM,39408,27,39,Patornay
COM,39409,27,39,Peintre
COM,39411,27,39,Perrigny
COM,39412,27,39,Peseux
COM,39413,27,39,La Pesse
COMD,39414,,,Le Petit-Mercey
COM,39415,27,39,Petit-Noir
COMD,39417,,,Les Piards
COM,39418,27,39,Picarreau
COM,39419,27,39,Pillemoine
COM,39420,27,39,Pimorin
COM,39421,27,39,Le Pin
COM,39422,27,39,Plainoiseau
COM,39423,27,39,Plaisia
COM,39424,27,39,Les Planches-en-Montagne
COM,39425,27,39,Les Planches-près-Arbois
COM,39426,27,39,Plasne
COM,39427,27,39,Plénise
COM,39428,27,39,Plénisette
COM,39429,27,39,Pleure
COM,39430,27,39,Plumont
COM,39431,27,39,Poids-de-Fiole
COM,39432,27,39,Pointre
COM,39434,27,39,Poligny
COM,39435,27,39,Pont-de-Poitte
COM,39436,27,39,Pont-d'Héry
COM,39437,27,39,Pont-du-Navoy
COMD,39438,,,Ponthoux
COM,39439,27,39,Port-Lesney
COMD,39440,,,Pratz
COM,39441,27,39,Prémanon
COMD,39442,,,Prénovel
COM,39443,27,39,Présilly
COM,39444,27,39,Pretin
COM,39445,27,39,Publy
COM,39446,27,39,Pupillin
COM,39447,27,39,Quintigny
COM,39448,27,39,Rahon
COM,39449,27,39,Rainans
COM,39451,27,39,Ranchot
COM,39452,27,39,Rans
COM,39453,27,39,Ravilloles
COM,39454,27,39,Recanoz
COM,39455,27,39,Reithouse
COM,39456,27,39,Relans
COM,39457,27,39,Les Repôts
COM,39458,27,39,Revigny
COM,39460,27,39,La Rixouse
COM,39461,27,39,Rix
COM,39462,27,39,Rochefort-sur-Nenon
COM,39463,27,39,Rogna
COM,39464,27,39,Romain
COM,39465,27,39,Romange
COM,39466,27,39,Rosay
COM,39467,27,39,Rotalier
COM,39468,27,39,Rothonay
COM,39469,27,39,Rouffange
COM,39470,27,39,Les Rousses
COM,39471,27,39,Ruffey-sur-Seille
COM,39472,27,39,Rye
COM,39473,27,39,Saffloz
COM,39474,27,39,Sainte-Agnès
COM,39475,27,39,Saint-Amour
COM,39476,27,39,Saint-Aubin
COM,39477,27,39,Saint-Baraing
COM,39478,27,39,Saint-Claude
COM,39479,27,39,Saint-Cyr-Montmalin
COM,39480,27,39,Saint-Didier
COM,39481,27,39,Saint-Germain-en-Montagne
COMD,39482,,,Saint-Germain-lès-Arlay
COM,39485,27,39,Val Suran
COM,39486,27,39,Saint-Lamain
COM,39487,27,39,Saint-Laurent-en-Grandvaux
COM,39489,27,39,Saint-Lothain
COM,39490,27,39,Saint-Loup
COM,39491,27,39,Coteaux du Lizon
COMD,39491,,,Saint-Lupicin
COM,39492,27,39,Saint-Maur
COM,39493,27,39,Saint-Maurice-Crillat
COM,39494,27,39,Saint-Pierre
COM,39495,27,39,Saint-Thiébaud
COM,39497,27,39,Saizenay
COM,39498,27,39,Salans
COM,39499,27,39,Saligney
COM,39500,27,39,Salins-les-Bains
COM,39501,27,39,Sampans
COM,39502,27,39,Santans
COM,39503,27,39,Sapois
COM,39504,27,39,Sarrogna
COM,39505,27,39,Saugeot
COM,39507,27,39,Séligney
COM,39508,27,39,Sellières
COM,39510,27,39,Septmoncel les Molunes
COM,39511,27,39,Sergenaux
COM,39512,27,39,Sergenon
COM,39513,27,39,Sermange
COM,39514,27,39,Serre-les-Moulières
COM,39517,27,39,Sirod
COM,39518,27,39,Songeson
COM,39519,27,39,Soucia
COM,39520,27,39,Souvans
COM,39522,27,39,Supt
COM,39523,27,39,Syam
COM,39525,27,39,Tassenières
COM,39526,27,39,Tavaux
COM,39527,27,39,Taxenne
COM,39528,27,39,Thervay
COM,39529,27,39,Thésy
COM,39530,27,39,Thoirette-Coisia
COM,39531,27,39,Thoiria
COM,39532,27,39,Thoissia
COM,39533,27,39,Toulouse-le-Château
COM,39534,27,39,La Tour-du-Meix
COM,39535,27,39,Tourmont
COM,39537,27,39,Trenal
COM,39538,27,39,Uxelles
COM,39539,27,39,Vadans
COM,39540,27,39,Valempoulières
COMD,39542,,,Valfin-sur-Valouse
COM,39543,27,39,Vannoz
COM,39545,27,39,Le Vaudioux
COM,39546,27,39,Vaudrey
COM,39547,27,39,Vaux-lès-Saint-Claude
COM,39548,27,39,Vaux-sur-Poligny
COMD,39549,,,Vercia
COM,39550,27,39,Verges
COM,39551,27,39,Véria
COM,39552,27,39,Vernantois
COM,39553,27,39,Le Vernois
COM,39554,27,39,Vers-en-Montagne
COM,39555,27,39,Vers-sous-Sellières
COM,39556,27,39,Vertamboz
COM,39557,27,39,Vescles
COM,39558,27,39,Vevy
COM,39559,27,39,La Vieille-Loye
COM,39560,27,39,Villard-Saint-Sauveur
COM,39561,27,39,Villards-d'Héria
COMD,39562,,,Villard-sur-Bienne
COM,39565,27,39,Villeneuve-d'Aval
COM,39567,27,39,Villeneuve-sous-Pymont
COM,39568,27,39,Villerserine
COM,39569,27,39,Villers-Farlay
COM,39570,27,39,Villers-les-Bois
COM,39571,27,39,Villers-Robert
COM,39572,27,39,Villette-lès-Arbois
COM,39573,27,39,Villette-lès-Dole
COM,39574,27,39,Villevieux
COM,39575,27,39,Le Villey
COM,39576,27,39,Val-Sonnette
COMD,39576,,,Vincelles
COM,39577,27,39,Vincent-Froideville
COMA,39578,,,Viremont
COM,39579,27,39,Viry
COM,39581,27,39,Vitreux
COM,39582,27,39,Voiteur
COM,39583,27,39,Vosbles-Valfin
COM,39584,27,39,Vriange
COM,39585,27,39,Vulvoz
COM,39586,27,39,Aresches
COM,40001,75,40,Aire-sur-l'Adour
COM,40002,75,40,Amou
COM,40003,75,40,Angoumé
COM,40004,75,40,Angresse
COM,40005,75,40,Arboucave
COM,40006,75,40,Arengosse
COM,40007,75,40,Argelos
COM,40008,75,40,Argelouse
COMD,40009,,,Arjuzanx
COM,40011,75,40,Arsague
COM,40012,75,40,Artassenx
COM,40013,75,40,Arthez-d'Armagnac
COM,40014,75,40,Arue
COM,40015,75,40,Arx
COM,40016,75,40,Aubagnan
COM,40017,75,40,Audignon
COM,40018,75,40,Audon
COM,40019,75,40,Aureilhan
COM,40020,75,40,Aurice
COM,40021,75,40,Azur
COM,40022,75,40,Bahus-Soubiran
COM,40023,75,40,Baigts
COM,40024,75,40,Banos
COM,40025,75,40,Bascons
COM,40026,75,40,Bas-Mauco
COM,40027,75,40,Bassercles
COM,40028,75,40,Bastennes
COM,40029,75,40,Bats
COM,40030,75,40,Baudignan
COM,40031,75,40,Bégaar
COM,40032,75,40,Belhade
COM,40033,75,40,Bélis
COM,40034,75,40,Bélus
COM,40035,75,40,Bénesse-lès-Dax
COM,40036,75,40,Bénesse-Maremne
COM,40037,75,40,Benquet
COM,40038,75,40,Bergouey
